cell	value
A1	program
B1	sim_name
C1	num_samples
D1	v_measure
E1	num_mutations_pred
F1	num_mutations_true
G1	ancestor_descendant_f_score
H1	Success
I1	memory
J1	time
A2	PhyClone
E164	450
F164	450
G164	0.6145777331756329
H164	1
I164	32.9
J164	1.6557
A165	Orchard
B165	LTXSIM086
C165	4
D165	0.6958754992026898
E165	450
F165	450
G165	0.1289662650109449
H165	1
I165	330.79
J165	5.7578
A166	Pairtree
B166	LTXSIM086
C166	4
D166	0.6958754992026898
E166	450
F166	450
G166	0.6869990354874115
H166	1
I166	1124.42
J166	104.9024
A167	PhyClone
B167	LTXSIM003
C167	3
D167	0.7927537147589869
E167	557
F167	557
G167	0.786673776041834
H167	1
I167	1066.44
J167	275.3612
A168	CONIPHER
B168	LTXSIM003
C168	3
D168	0.7918134314526735
E168	513
F168	557
G168	0.8973104955735391
H168	1
