cell	value
A1	program
B1	sim_name
C1	num_samples
D1	v_measure
E1	num_mutations_pred
F1	num_mutations_true
G1	ancestor_descendant_f_score
H1	Success
I1	memory
J1	time
A2	PhyClone
D170	0.8432043349718672
E170	1761
F170	1761
G170	0.751163889545145
H170	1
I170	88.51000000000001
J170	4.9446
A171	Pairtree
B171	LTXSIM003
C171	2
D171	0.8432043349718672
E171	1761
F171	1761
G171	0.0095243637128124
H171	1
I171	1133.84
J171	97.69070000000001
A172	PhyClone
B172	LTXSIM016
C172	2
D172	0.6068762492928864
E172	493
F172	493
G172	0.8933671231541498
H172	1
I172	1050.64
J172	172.3571
A173	CONIPHER
B173	LTXSIM016
C173	2
D173	0.6068762492928861
E173	493
F173	493
G173	0.8933671231541498
H173	1
I173	168.54
J173	19.4307
A174	fastBE
B174	LTXSIM016
C174	2
D174	0.6068762492928861
E174	493
F174	493
G174	0.8197767922413373
H174	1
I174	33.46
J174	0.9005
A175	Orchard
B175	LTXSIM016
C175	2
D175	0.6068762492928861
E175	493
F175	493
G175	0.8954977888742024
H175	1
I175	137.72
J175	15.3097
A176	Pairtree
B176	LTXSIM016
C176	2
D176	0.6068762492928861
E176	493
F176	493
G176	0.8954977888742024
H176	1
I176	1141.95
J176	108.2102
A177	PhyClone
B177	LTXSIM040
C177	3
D177	0.9203652755348344
E177	673
F177	673
G177	0.9587382106173732
H177	1
I177	1071.26
J177	427.6864
A178	CONIPHER
B178	LTXSIM040
C178	3
D178	0.9203652755348344
E178	673
F178	673
G178	0.9587382106173732
H178	1
I178	199.06
J178	24.6325
A179	fastBE
B179	LTXSIM040
C179	3
D179	0.9203652755348344
E179	673
F179	673
G179	0.96922311952403
H179	1
I179	34
J179	1.1831
A180	Orchard
B180	LTXSIM040
C180	3
D180	0.9203652755348344
E180	673
F180	673
G180	0.8657369402985075
H180	1
I180	331.27
J180	7.5159
A181	Pairtree
B181	LTXSIM040
C181	3
D181	0.9203652755348344
E181	673
F181	673
G181	0.5959268358023495
H181	1
I181	1106.93
J181	98.6208
A182	PhyClone
B182	LTXSIM034
C182	3
D182	0.9374366896358896
E182	972
F182	972
G182	0.9834539073132296
H182	1
I182	1045.7
J182	381.5277
A183	CONIPHER
B183	LTXSIM034
C183	3
D183	0.9374366896358896
E183	972
F183	972
G183	0.9681861444685202
H183	1
I183	188.33
J183	27.9311
A184	fastBE
B184	LTXSIM034
C184	3
D184	0.9374366896358896
E184	972
F184	972
G184	0.9808990377710756
H184	1
I184	33.46
J184	1.8333
A185	Orchard
B185	LTXSIM034
C185	3
D185	0.9374366896358896
E185	972
F185	972
G185	0.760597856774418
H185	1
I185	65.89
J185	4.0797
A186	Pairtree
B186	LTXSIM034
C186	3
D186	0.9374366896358896
E186	972
F186	972
G186	0.6206116438565562
H186	1
I186	1049.71
J186	109.1605
A187	PhyClone
B187	LTXSIM083
C187	4
D187	0.8520059406385909
E187	657
F187	657
G187	0.9733816191318569
H187	1
I187	1129.75
J187	495.0497
A188	CONIPHER
B188	LTXSIM083
C188	4
D188	0.8520059406385909
E188	657
F188	657
G188	0.9688290737118926
H188	1
I188	185.8
J188	30.7697
A189	fastBE
B189	LTXSIM083
C189	4
D189	0.8520059406385909
E189	657
F189	657
G189	0.9721199427985904
H189	1
I189	43.82
J189	1.7226
A190	Orchard
B190	LTXSIM083
C190	4
D190	0.8520059406385909
E190	657
F190	657
G190	0.858232308298837
H190	1
I190	225.79
J190	13.7885
A191	Pairtree
B191	LTXSIM083
C191	4
D191	0.8520059406385909
E191	657
F191	657
G191	0.8634323998458689
H191	1
I191	1089.52
J191	102.0388
A192	PhyClone
B192	LTXSIM024
C192	2
D192	0.8262738804466424
E192	1055
F192	1055
G192	0.963630594804975
H192	1
I192	1082.43
J192	504.1828
A193	CONIPHER
B193	LTXSIM024
C193	2
D193	0.8270653992725043
E193	1049
F193	1055
G193	0.9503909499251372
H193	1
I193	159.26
J193	32.682
A194	fastBE
B194	LTXSIM024
C194	2
D194	0.8262738804466422
E194	1055
F194	1055
G194	0.956146169544974
H194	1
I194	27.69
J194	1.4036
A195	Orchard
B195	LTXSIM024
C195	2
D195	0.8262738804466422
E195	1055
F195	1055
G195	0.8567621868397223
H195	1
I195	333.57
J195	5.6681
A196	Pairtree
B196	LTXSIM024
C196	2
D196	0.8262738804466422
E196	1055
F196	1055
G196	0.4505561481030016
H196	1
I196	1146.45
J196	111.5381
A197	PhyClone
B197	LTXSIM013
C197	2
D197	0.6343528372486363
E197	566
F197	566
G197	0.8446316791622039
H197	1
I197	1072.93
J197	184.5987
A198	CONIPHER
B198	LTXSIM013
C198	2
D198	0.6343528372486363
E198	566
F198	566
G198	0.8446316791622039
H198	1
I198	183.49
J198	15.7989
A199	fastBE
B199	LTXSIM013
C199	2
D199	0.6343528372486363
E199	566
F199	566
G199	0.7489420445079138
H199	1
I199	43.84
J199	1.2452
A200	Orchard
B200	LTXSIM013
C200	2
D200	0.6343528372486363
E200	566
F200	566
G200	0.8118742952394961
H200	1
I200	63.74
J200	4.602
A201	Pairtree
B201	LTXSIM013
C201	2
D201	0.6343528372486363
E201	566
F201	566
G201	0.1570613629355535
H201	1
I201	1125.59
J201	91.9661
A202	PhyClone
B202	LTXSIM002
C202	3
D202	0.786654435584876
E202	410
F202	410
G202	0.9356333804248148
H202	1
I202	1017.15
J202	239.5342
A203	CONIPHER
B203	LTXSIM002
C203	3
D203	0.786654435584876
E203	410
F203	410
G203	0.928988565539579
H203	1
I203	181.25
J203	18.6096
A204	fastBE
B204	LTXSIM002
C204	3
D204	0.786654435584876
E204	410
F204	410
G204	0.928988565539579
H204	1
I204	31.4
J204	2.7866
A205	Orchard
B205	LTXSIM002
C205	3
D205	0.786654435584876
E205	410
F205	410
G205	0.7242596286634955
H205	1
I205	68.72
J205	7.3118
A206	Pairtree
B206	LTXSIM002
C206	3
D206	0.786654435584876
E206	410
F206	410
G206	0.5866974501748549
H206	1
I206	1087.84
J206	95.7252
A207	PhyClone
B207	LTXSIM065
C207	4
D207	0.8037204192897625
E207	497
F207	497
G207	0.8599138959687658
H207	1
I207	1132.73
J207	576.149
A208	CONIPHER
B208	LTXSIM065
C208	4
D208	0.7886892887420068
E208	486
F208	497
G208	0.8136442742777584
H208	1
I208	179.15
J208	32.2873
A209	fastBE
B209	LTXSIM065
C209	4
D209	0.8037204192897625
E209	497
F209	497
G209	0.859739663971558
H209	1
I209	40.5
J209	2.277
A210	Orchard
B210	LTXSIM065
C210	4
D210	0.8037204192897625
E210	497
F210	497
G210	0.8003982552626588
H210	1
I210	69.81
J210	15.1055
A211	Pairtree
B211	LTXSIM065
C211	4
D211	0.8037204192897625
E211	497
F211	497
G211	0.4127093441853185
H211	1
I211	1144.32
J211	111.8206
A212	PhyClone
B212	LTXSIM090
C212	7
D212	0.8894112712182983
E212	1404
F212	1404
G212	0.9811622364101042
H212	1
I212	1230.74
J212	864.2767
A213	CONIPHER
B213	LTXSIM090
C213	7
D213	0.8549190771469333
E213	1392
F213	1404
G213	0.9154242328989046
H213	1
I213	205.66
J213	93.98
A214	fastBE
B214	LTXSIM090
C214	7
D214	0.8654393124769257
E214	1404
F214	1404
G214	0.9583968552544552
H214	1
I214	31.91
J214	2.057
A215	Orchard
B215	LTXSIM090
C215	7
D215	0.8654393124769257
E215	1404
F215	1404
G215	0.871055785519332
H215	1
I215	339.3
J215	13.464
A216	Pairtree
B216	LTXSIM090
C216	7
D216	0.8654393124769257
E216	1404
F216	1404
G216	0.7915494181940657
H216	1
I216	1125.76
J216	112.8637
A217	PhyClone
B217	LTXSIM033
C217	3
D217	0.9177153214096756
E217	417
F217	417
G217	0.9910063198833252
H217	1
I217	1018.55
J217	266.3018
A218	CONIPHER
B218	LTXSIM033
C218	3
D218	0.9062303513014884
E218	409
F218	417
G218	0.9273275862068966
H218	1
I218	172.02
J218	20.6303
A219	fastBE
B219	LTXSIM033
C219	3
D219	0.9177153214096756
E219	417
F219	417
G219	0.9910063198833252
H219	1
I219	33.21
J219	0.9253
A220	Orchard
B220	LTXSIM033
C220	3
D220	0.9177153214096756
E220	417
F220	417
G220	0.2007085532499457
H220	1
I220	329.9
J220	9.4262
A221	Pairtree
B221	LTXSIM033
C221	3
D221	0.9177153214096756
E221	417
F221	417
G221	0.2005925283618758
H221	1
I221	1124.62
J221	97.07470000000001
A222	PhyClone
B222	LTXSIM080
C222	5
D222	0.8837125873882873
E222	200
F222	200
G222	0.9854155413226328
H222	1
I222	1166.24
J222	421.8279
A223	CONIPHER
B223	LTXSIM080
C223	5
D223	0.8685127705194009
E223	193
F223	200
G223	0.8834918478260869
H223	1
I223	155.09
J223	24.8954
A224	fastBE
B224	LTXSIM080
C224	5
D224	0.8837125873882873
E224	200
F224	200
G224	0.9924300942376024
H224	1
I224	33.92
J224	2.1356
A225	Orchard
B225	LTXSIM080
C225	5
D225	0.8837125873882873
E225	200
F225	200
G225	0.9854155413226328
H225	1
I225	277.69
J225	9.780099999999999
A226	Pairtree
B226	LTXSIM080
C226	5
D226	0.8837125873882873
E226	200
F226	200
G226	0.9924300942376024
H226	1
I226	1142.35
J226	94.59350000000001
A227	PhyClone
B227	LTXSIM117
C227	10
D227	0.8891360456658959
E227	257
F227	257
G227	0.9472913616398244
H227	1
I227	1340.79
J227	1300.6014
A228	CONIPHER
B228	LTXSIM117
C228	10
D228	0.8839081962459331
E228	234
F228	257
G228	0.872057255976854
H228	1
I228	158.16
J228	60.5745
A229	fastBE
B229	LTXSIM117
C229	10
D229	0.8891360456658957
E229	257
F229	257
G229	0.9376999592810192
H229	1
I229	28.46
J229	2.4531
A230	Orchard
B230	LTXSIM117
C230	10
D230	0.8891360456658957
E230	257
F230	257
G230	0.6014370411087989
H230	1
I230	330.92
J230	7.92
A231	Pairtree
B231	LTXSIM117
C231	10
D231	0.8891360456658957
E231	257
F231	257
G231	0.566263636721673
H231	1
I231	1107.92
J231	119.6785
A232	PhyClone
B232	LTXSIM113
C232	9
D232	0.9024534033717816
E232	658
F232	658
G232	0.9879282472348296
H232	1
I232	1322.07
J232	1575.9449
A233	CONIPHER
B233	LTXSIM113
C233	9
D233	0.9008861179311256
E233	656
F233	658
G233	0.9822630652775062
H233	1
I233	174.36
J233	58.3247
A234	fastBE
B234	LTXSIM113
C234	9
D234	0.9024534033717814
E234	658
F234	658
G234	0.9876399917413941
H234	1
I234	43.83
J234	2.7162
A235	Orchard
B235	LTXSIM113
C235	9
D235	0.9024534033717814
E235	658
F235	658
G235	0.326788426629126
H235	1
I235	332.47
J235	7.7946
A236	Pairtree
B236	LTXSIM113
C236	9
D236	0.9024534033717814
E236	658
F236	658
G236	0.3706588769879909
H236	1
I236	1124.95
J236	125.2744
A237	PhyClone
B237	LTXSIM112
C237	9
D237	0.8564019661353373
E237	454
F237	454
G237	0.9544902551908624
H237	1
I237	1248.86
J237	866.9915999999999
A238	CONIPHER
B238	LTXSIM112
C238	9
D238	0.8564019661353373
E238	454
F238	454
G238	0.939100526513114
H238	1
I238	172.95
J238	52.3276
A239	fastBE
B239	LTXSIM112
C239	9
D239	0.8564019661353373
E239	454
F239	454
G239	0.8997346174800963
H239	1
I239	41.02
J239	3.5333
A240	Orchard
B240	LTXSIM112
C240	9
D240	0.8564019661353373
E240	454
F240	454
G240	0.8462820186958118
H240	1
I240	330.96
J240	9.4405
A241	Pairtree
B241	LTXSIM112
C241	9
D241	0.8564019661353373
E241	454
F241	454
G241	0.8298134510129811
H241	1
I241	1134.83
J241	108.5236
A242	PhyClone
B242	LTXSIM138
C242	11
D242	0.896375619566372
E242	2005
F242	2005
G242	0.9686326436458566
H242	1
I242	1328.48
J242	789.6287
A243	CONIPHER
B243	LTXSIM138
C243	11
D243	0.8824059019769958
E243	1935
F243	2005
G243	0.9100383691279094
H243	1
I243	224.38
J243	185.3678
A244	fastBE
B244	LTXSIM138
C244	11
D244	0.896375619566372
E244	2005
F244	2005
G244	0.9649692782609643
H244	1
I244	43.83
J244	2.8277
A245	Orchard
B245	LTXSIM138
C245	11
D245	0.896375619566372
E245	2005
F245	2005
G245	0.8977274234406292
H245	1
I245	346.67
J245	6.9865
A246	Pairtree
B246	LTXSIM138
C246	11
D246	0.896375619566372
E246	2005
F246	2005
G246	0.8977274234406292
H246	1
I246	1166.09
J246	121.8167
A247	PhyClone
B247	LTXSIM077
C247	5
D247	0.7009311762385948
E247	1735
F247	1735
G247	0.6683882651706506
H247	1
I247	1152.53
J247	506.9962
A248	CONIPHER
B248	LTXSIM077
C248	5
D248	0.7009311762385948
E248	1735
F248	1735
G248	0.6658867482295489
H248	1
I248	183.86
J248	72.94159999999999
A249	fastBE
B249	LTXSIM077
C249	5
D249	0.7009311762385948
E249	1735
F249	1735
G249	0.661922155582248
H249	1
I249	31.66
J249	1.7251
A250	Orchard
B250	LTXSIM077
C250	5
D250	0.7009311762385948
E250	1735
F250	1735
G250	0.6683882651706506
H250	1
I250	69.48
J250	6.7383
A251	Pairtree
B251	LTXSIM077
C251	5
D251	0.7009311762385948
E251	1735
F251	1735
G251	0.6300234369856086
H251	1
I251	1143.14
J251	111.3662
A252	PhyClone
B252	LTXSIM018
C252	2
D252	0.8367799950956555
E252	493
F252	493
G252	0.7903357442377508
H252	1
I252	1077.37
J252	280.8097
A253	CONIPHER
B253	LTXSIM018
C253	2
D253	0.8367799950956555
E253	493
F253	493
G253	0.7903357442377508
H253	1
I253	174.25
J253	16.5603
A254	fastBE
B254	LTXSIM018
C254	2
D254	0.8367799950956555
E254	493
F254	493
G254	0.8161764705882353
H254	1
I254	29.49
J254	1.0952
A255	Orchard
B255	LTXSIM018
C255	2
D255	0.8367799950956555
E255	493
F255	493
G255	0
H255	1
I255	69.31999999999999
J255	4.2823
A256	Pairtree
B256	LTXSIM018
C256	2
D256	0.8367799950956555
E256	493
F256	493
G256	0.648903866093912
H256	1
I256	1143.6
J256	89.9111
A257	PhyClone
B257	LTXSIM021
C257	3
D257	0.9520867707039128
E257	940
F257	940
G257	0.9902939660006548
H257	1
I257	1102.34
J257	496.3505
A258	CONIPHER
B258	LTXSIM021
C258	3
D258	0.9437948736486916
E258	912
F258	940
G258	0.8976228832839381
H258	1
I258	158.74
J258	31.9366
A259	fastBE
B259	LTXSIM021
C259	3
D259	0.9520867707039128
E259	940
F259	940
G259	0.9842163625086924
H259	1
I259	34.19
J259	2.2389
A260	Orchard
B260	LTXSIM021
C260	3
D260	0.9520867707039128
E260	940
F260	940
G260	0.9482087608199919
H260	1
I260	70.36
J260	7.0174
A261	Pairtree
B261	LTXSIM021
C261	3
D261	0.9520867707039128
E261	940
F261	940
G261	0.9486760609728866
H261	1
I261	1127.84
J261	112.3229
A262	PhyClone
B262	LTXSIM073
C262	6
D262	0.9170984583138956
E262	609
F262	609
G262	0.963595125514166
H262	1
I262	1185.96
J262	684.9802
A263	CONIPHER
B263	LTXSIM073
C263	6
D263	0.9170984583138956
E263	609
F263	609
G263	0.95871029783189
H263	1
I263	166.72
J263	45.6851
A264	fastBE
B264	LTXSIM073
C264	6
D264	0.9170984583138956
E264	609
F264	609
G264	0.951481995590757
H264	1
I264	30.02
J264	2.2157
A265	Orchard
B265	LTXSIM073
C265	6
D265	0.9170984583138956
E265	609
F265	609
G265	0.7335622956924732
H265	1
I265	129.45
J265	10.4083
A266	Pairtree
B266	LTXSIM073
C266	6
D266	0.9170984583138956
E266	609
F266	609
G266	0.54122936157414
H266	1
I266	1110.8
J266	112.2253
A267	PhyClone
B267	LTXSIM129
C267	11
D267	0.9109031918842104
E267	1124
F267	1124
G267	0.9756150231006596
H267	1
I267	1308.08
J267	796.8301
A268	CONIPHER
B268	LTXSIM129
C268	11
D268	0.9014794533598718
E268	1099
F268	1124
G268	0.9192578111058678
H268	1
I268	174.18
J268	108.7933
A269	fastBE
B269	LTXSIM129
C269	11
D269	0.91090319188421
E269	1124
F269	1124
G269	0.9735477139206242
H269	1
I269	27.95
J269	2.5305
A270	Orchard
B270	LTXSIM129
C270	11
D270	0.91090319188421
E270	1124
F270	1124
G270	0.4757467009522733
H270	1
I270	337.97
J270	6.4992
A271	Pairtree
B271	LTXSIM129
C271	11
D271	0.91090319188421
E271	1124
F271	1124
G271	0.1384794869493783
H271	1
I271	1125.89
J271	130.3773
A272	PhyClone
B272	LTXSIM071
C272	4
D272	0.9616611459096364
E272	3436
F272	3437
G272	0.9847433910189756
H272	1
I272	1174.92
J272	1319.3717
A273	CONIPHER
B273	LTXSIM071
C273	4
D273	0.9442876476840892
E273	3234
F273	3437
G273	0.8527884843225328
H273	1
I273	226.68
J273	148.1798
A274	fastBE
B274	LTXSIM071
C274	4
D274	0.9352866731163724
E274	3437
F274	3437
G274	0.9705051509441828
H274	1
I274	31.39
J274	2.2189
A275	Orchard
B275	LTXSIM071
C275	4
D275	0.9352866731163724
E275	3437
F275	3437
G275	0.3258655651989443
H275	1
I275	356.84
J275	6.8162
A276	Pairtree
B276	LTXSIM071
C276	4
D276	0.9352866731163724
E276	3437
F276	3437
G276	0.8328612073518457
H276	1
I276	1159.7
J276	128.8333
A277	PhyClone
B277	LTXSIM135
C277	9
D277	0.8603066576828107
E277	803
F277	803
G277	0.9338889080598596
H277	1
I277	1296.77
J277	1004.24
A278	CONIPHER
B278	LTXSIM135
C278	9
D278	0.8372434850866304
E278	717
F278	803
G278	0.8365416643099103
H278	1
I278	189.81
J278	78.2898
A279	fastBE
B279	LTXSIM135
C279	9
D279	0.8603066576828107
E279	803
F279	803
G279	0.841862269155698
H279	1
I279	40.51
J279	4.8538
A280	Orchard
B280	LTXSIM135
C280	9
D280	0.8603066576828107
E280	803
F280	803
G280	0.3853153723956181
H280	1
I280	333.18
J280	5.4767
A281	Pairtree
B281	LTXSIM135
C281	9
D281	0.8603066576828107
E281	803
F281	803
G281	0.4592477923980259
H281	1
I281	1110.58
J281	126.0653
A282	PhyClone
B282	LTXSIM027
C282	2
D282	0.768797978197205
E282	1343
F282	1343
G282	0.8691427444016968
H282	1
I282	1080.42
J282	525.0702
A283	CONIPHER
B283	LTXSIM027
C283	2
D283	0.768797978197205
E283	1343
F283	1343
G283	0.8415349483583278
H283	1
I283	158.58
J283	31.411
A284	fastBE
B284	LTXSIM027
C284	2
D284	0.768797978197205
E284	1343
F284	1343
G284	0.8846652526957047
H284	1
I284	41.01
J284	1.9749
A285	Orchard
B285	LTXSIM027
C285	2
D285	0.768797978197205
E285	1343
F285	1343
G285	0.7565195097740605
H285	1
I285	122.84
J285	7.4504
A286	Pairtree
B286	LTXSIM027
C286	2
D286	0.768797978197205
E286	1343
F286	1343
G286	0.7747995692234055
H286	1
I286	1142.14
J286	115.3669
A287	PhyClone
B287	LTXSIM037
C287	3
D287	0.9474536450300126
E287	654
F287	654
G287	0.958860220184737
H287	1
I287	1030.71
J287	281.7031
A288	CONIPHER
B288	LTXSIM037
C288	3
D288	0.9474536450300126
E288	654
F288	654
G288	0.9592542313942368
H288	1
I288	191.01
J288	23.6922
A289	fastBE
B289	LTXSIM037
C289	3
D289	0.9474536450300126
E289	654
F289	654
G289	0.9744263538590739
H289	1
I289	34.86
J289	1.5963
A290	Orchard
B290	LTXSIM037
C290	3
D290	0.9474536450300126
E290	654
F290	654
G290	0.7190154650402962
H290	1
I290	87.20999999999999
J290	6.2446
A291	Pairtree
B291	LTXSIM037
C291	3
D291	0.9474536450300126
E291	654
F291	654
G291	0.699373948632572
H291	1
I291	1134.39
J291	93.6322
A292	PhyClone
B292	LTXSIM049
C292	3
D292	0.8160737108669233
E292	314
F292	314
G292	0.8509458254927206
H292	1
I292	1097.28
J292	738.6777999999999
A293	CONIPHER
B293	LTXSIM049
C293	3
D293	0.7928327218628989
E293	306
F293	314
G293	0.7661829563238014
H293	1
I293	183.31
J293	17.7284
A294	fastBE
B294	LTXSIM049
C294	3
D294	0.8160737108669233
E294	314
F294	314
G294	0.8552758151723223
H294	1
I294	30.62
J294	1.4811
A295	Orchard
B295	LTXSIM049
C295	3
D295	0.8160737108669233
E295	314
F295	314
G295	0.3311794772880702
H295	1
I295	337.79
J295	8.4292
A296	Pairtree
B296	LTXSIM049
C296	3
D296	0.8160737108669233
E296	314
F296	314
G296	0.8113519091847265
H296	1
I296	1143.41
J296	102.1753
A297	PhyClone
B297	LTXSIM100
C297	4
D297	0.8527074444608614
E297	523
F297	523
G297	0.9820702980706392
H297	1
I297	1129.93
J297	508.8537
A298	CONIPHER
B298	LTXSIM100
C298	4
D298	0.8493113229176906
E298	510
F298	523
G298	0.924404679427542
H298	1
I298	183.84
J298	28.0259
A299	fastBE
B299	LTXSIM100
C299	4
D299	0.8527074444608614
E299	523
F299	523
G299	0.9734984004391694
H299	1
I299	41.01
J299	1.8705
A300	Orchard
B300	LTXSIM100
C300	4
D300	0.8527074444608614
E300	523
F300	523
G300	0.8140555410007859
H300	1
I300	137.47
J300	6.139
A301	Pairtree
B301	LTXSIM100
C301	4
D301	0.8527074444608614
E301	523
F301	523
G301	0.8173262101907363
H301	1
I301	1107.32
J301	104.3866
A302	PhyClone
B302	LTXSIM028
C302	3
D302	0.9028338734000566
E302	457
F302	457
G302	0.975277037452658
H302	1
I302	1090.59
J302	400.7458
A303	CONIPHER
B303	LTXSIM028
C303	3
D303	0.9045464153196386
E303	456
F303	457
G303	0.9683125319963988
H303	1
I303	193.32
J303	18.7373
A304	fastBE
B304	LTXSIM028
C304	3
D304	0.9028338734000568
E304	457
F304	457
G304	0.982531900961011
H304	1
I304	26.88
J304	1.3423
A305	Orchard
B305	LTXSIM028
C305	3
D305	0.9028338734000568
E305	457
F305	457
G305	0.7641448640288697
H305	1
I305	69.67
J305	7.9876
A306	Pairtree
B306	LTXSIM028
C306	3
D306	0.9028338734000568
E306	457
F306	457
G306	0.7696396162820845
H306	1
I306	1144.85
J306	113.6977
A307	PhyClone
B307	LTXSIM108
C307	8
D307	0.8731104718869322
E307	289
F307	289
G307	0.977054774371948
H307	1
I307	1260.15
J307	1035.4349
A308	CONIPHER
B308	LTXSIM108
C308	8
D308	0.8590401124972979
E308	281
F308	289
G308	0.9216848673946958
H308	1
I308	192.56
J308	46.1501
A309	fastBE
B309	LTXSIM108
C309	8
D309	0.8731104718869322
E309	289
F309	289
G309	0.9778589094335178
H309	1
I309	38.95
J309	3.1455
A310	Orchard
B310	LTXSIM108
C310	8
D310	0.8731104718869322
E310	289
F310	289
G310	0.6443778461059433
H310	1
I310	330.34
J310	6.638599999999999
A311	Pairtree
B311	LTXSIM108
C311	8
D311	0.8731104718869322
E311	289
F311	289
G311	0.5884178714367394
H311	1
I311	1124.82
J311	117.744
A312	PhyClone
B312	LTXSIM072
C312	4
D312	0.8735632557703955
E312	402
F312	402
G312	0.9734401728639596
H312	1
I312	1143.52
J312	391.5872
A313	CONIPHER
B313	LTXSIM072
C313	4
D313	0.8735632557703955
E313	402
F313	402
G313	0.9621979191747664
H313	1
I313	171.42
J313	25.3071
A314	fastBE
B314	LTXSIM072
C314	4
D314	0.8735632557703955
E314	402
F314	402
G314	0.9600723099897824
H314	1
I314	41.01
J314	1.5214
A315	Orchard
B315	LTXSIM072
C315	4
D315	0.8735632557703955
E315	402
F315	402
G315	0.8091769087523277
H315	1
I315	87.19
J315	6.3759
A316	Pairtree
B316	LTXSIM072
C316	4
D316	0.8735632557703955
E316	402
F316	402
G316	0.4878595861604889
H316	1
I316	1106.89
J316	102.4252
A317	PhyClone
B317	LTXSIM089
C317	4
D317	0.831054925433089
E317	794
F317	794
G317	0.9273509112406092
H317	1
I317	1043.11
J317	389.8483
A318	CONIPHER
B318	LTXSIM089
C318	4
D318	0.8644973733254595
E318	741
F318	794
G318	0.8399422646466811
H318	1
I318	185.21
J318	34.4268
A319	fastBE
B319	LTXSIM089
C319	4
D319	0.831054925433089
E319	794
F319	794
G319	0.9014105019013458
H319	1
I319	31.65
J319	1.3928
A320	Orchard
B320	LTXSIM089
C320	4
D320	0.831054925433089
E320	794
F320	794
G320	0.5472687176891653
H320	1
I320	87.36
J320	5.9621
A321	Pairtree
B321	LTXSIM089
C321	4
D321	0.831054925433089
E321	794
F321	794
G321	0.5521837858035958
H321	1
I321	1108.55
J321	103.1604
A322	PhyClone
B322	LTXSIM062
C322	5
D322	0.891133930538159
E322	585
F322	585
G322	0.986827761627907
H322	1
I322	1147.22
J322	548.1888
A323	CONIPHER
B323	LTXSIM062
C323	5
D323	0.8862012824980606
E323	582
F323	585
G323	0.967697213364758
H323	1
I323	187.5
J323	31.0729
A324	fastBE
B324	LTXSIM062
C324	5
D324	0.891133930538159
E324	585
F324	585
G324	0.988460661345496
H324	1
I324	35.64
J324	1.9252
A325	Orchard
B325	LTXSIM062
C325	5
D325	0.891133930538159
E325	585
F325	585
G325	0.7489390595824138
H325	1
I325	68.73
J325	10.143
A326	Pairtree
B326	LTXSIM062
C326	5
D326	0.891133930538159
E326	585
F326	585
G326	0.7114148611313073
H326	1
I326	1125.26
J326	88.4602
A327	PhyClone
B327	LTXSIM059
C327	4
D327	0.8309864504387442
E327	960
F327	960
G327	0.915889999757922
H327	1
I327	1132.35
J327	541.2949
A328	CONIPHER
B328	LTXSIM059
C328	4
D328	0.8309864504387442
E328	960
F328	960
G328	0.9011171365733204
H328	1
I328	158.84
J328	37.9607
A329	fastBE
B329	LTXSIM059
C329	4
D329	0.8309864504387442
E329	960
F329	960
G329	0.9163930847106768
H329	1
I329	33.47
J329	1.2917
A330	Orchard
B330	LTXSIM059
C330	4
D330	0.8309864504387442
E330	960
F330	960
G330	0.3592084483275488
H330	1
I330	333.05
J330	5.8313
A331	Pairtree
B331	LTXSIM059
C331	4
D331	0.8309864504387442
E331	960
F331	960
G331	0.6620038141426389
H331	1
I331	1146.2
J331	109.0298
A332	PhyClone
B332	LTXSIM029
C332	3
D332	0.9008106084114847
E332	314
F332	314
G332	0.976557877008512
H332	1
I332	1102.42
J332	808.1375
A333	CONIPHER
B333	LTXSIM029
C333	3
D333	0.9018408809540692
E333	312
F333	314
G333	0.9499252615844545
H333	1
I333	155.84
J333	22.9158
A334	fastBE
B334	LTXSIM029
C334	3
D334	0.9008106084114847
E334	314
F334	314
G334	0.9768838733163452
H334	1
I334	32.9
J334	1.2632
A335	Orchard
B335	LTXSIM029
C335	3
D335	0.9008106084114847
E335	314
F335	314
G335	0.3300651148866103
H335	1
I335	87.05
J335	6.4851
A336	Pairtree
B336	LTXSIM029
C336	3
D336	0.9008106084114847
E336	314
F336	314
G336	0.7640412097042206
H336	1
I336	1124.52
J336	97.92319999999999
A337	PhyClone
B337	LTXSIM019
C337	2
D337	0.8252415640747276
E337	311
F337	311
G337	0.8919938770424691
H337	1
I337	1118.04
J337	403.979
A338	CONIPHER
B338	LTXSIM019
C338	2
D338	0.8013909203269416
E338	288
F338	311
G338	0.7728351365482846
H338	1
I338	171.37
J338	16.1697
A339	fastBE
B339	LTXSIM019
C339	2
D339	0.8252415640747276
E339	311
F339	311
G339	0.9188675022381378
H339	1
I339	31.65
J339	1.3806
A340	Orchard
B340	LTXSIM019
C340	2
D340	0.8252415640747276
E340	311
F340	311
G340	0.4691709149449959
H340	1
I340	87.01000000000001
J340	5.4746
A341	Pairtree
B341	LTXSIM019
C341	2
D341	0.8252415640747276
E341	311
F341	311
G341	0.9146629127986609
H341	1
I341	1105.94
J341	110.0381
A342	PhyClone
B342	LTXSIM105
C342	10
D342	0.8760337792598282
E342	1688
F342	1688
G342	0.9867445595691746
H342	1
I342	1360.73
J342	885.1659
A343	CONIPHER
B343	LTXSIM105
C343	10
D343	0.8492131359258496
E343	1598
F343	1688
G343	0.8839331216605051
H343	1
I343	226.69
J343	137.6502
A344	fastBE
B344	LTXSIM105
C344	10
D344	0.8750607024338091
E344	1688
F344	1688
G344	0.970214211341646
H344	1
I344	31.4
J344	2.1827
A345	Orchard
