cell	value
A1	program
B1	sim_name
C1	num_samples
D1	v_measure
E1	num_mutations_pred
F1	num_mutations_true
G1	ancestor_descendant_f_score
H1	Success
I1	memory
J1	time
A2	PhyClone
A164	Pairtree
B164	LTXSIM036
C164	2
D164	0.8155718675905935
E164	375
F164	375
G164	0.9109428262333898
H164	1
I164	536.23
J164	129.8617
A165	Pairtree
B165	LTXSIM036
C165	2
D165	0.7089784960861648
E165	375
F165	375
G165	0.6842866255581543
H165	1
I165	547.54
J165	145.9181
A166	Pairtree
B166	LTXSIM036
C166	2
D166	0.6903569409511071
E166	375
F166	375
G166	0.6467831612390786
H166	1
I166	534.41
J166	130.579
A167	PhyClone
B167	LTXSIM051
C167	7
D167	0.9179954601272564
E167	960
F167	960
G167	0.972759273157789
H167	1
I167	1176.55
J167	1187.6277
A168	PhyClone
B168	LTXSIM051
C168	7
D168	0.8592391092185492
E168	935
F168	960
G168	0.8791694488833578
H168	1
I168	1189.92
J168	1219.1138
A169	PhyClone
B169	LTXSIM051
C169	7
D169	0.7767190465245566
E169	960
F169	960
G169	0.8126812177115175
H169	1
I169	1230.43
J169	992.9449
A170	CONIPHER
B170	LTXSIM051
C170	7
D170	0.9165112147583409
E170	956
F170	960
G170	0.9543564071288202
H170	1
I170	191.19
J170	115.8695
